Plot,Focal,D1,G,DACCUP,OTHERS,WEIRAC,LOPMEN,PODLAE,FUSCLI,QUISER,temp_meanAnn,vpd_mar
AB138,WEIRAC,0.40449751396326866,0,-0.29743045581732713,1.0364621705756993,0.18816310142062376,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AB138,WEIRAC,0.59484928524010106,0.13962155963302753,-0.29743045581732713,1.0364621705756993,0.18106629480702008,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AB138,WEIRAC,0.7614070851073292,0.08377293577981647,-0.29743045581732713,1.0364621705756993,0.17263883695336582,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AB138,WEIRAC,0.6900251708785171,0.06981077981651376,-0.29743045581732713,1.0364621705756993,0.1765040619839891,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AB138,WEIRAC,0.4203601615696714,-0.13962155963302753,-0.29743045581732713,1.0364621705756993,0.1876749612831801,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AB139,WEIRAC,0.7217504660913225,0.011371419676214158,-0.31052797508849395,0.34759014862994286,0.9859600980723187,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,0.7807844908206802,-0.8503817377964666
AB139,WEIRAC,2.3793971409604042,0.44348536737235356,-0.31052797508849395,0.34759014862994286,0.7941796947465654,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,0.7807844908206802,-0.8503817377964666
AB139,WEIRAC,2.3556031695508,0.20468555417185563,-0.31052797508849395,0.3159282310150657,0.5729747671743295,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,0.7807844908206802,-0.8503817377964666
AB139,WEIRAC,1.7528225605074979,0.09097135740971327,-0.31052797508849395,0.3159282310150657,0.6653646754958736,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,0.7807844908206802,-0.8503817377964666
AB139,WEIRAC,0.40449751396326866,0.045485678704856834,-0.31052797508849395,0.3159282310150657,0.7738819829737283,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,0.7807844908206802,-0.8503817377964666
AB139,WEIRAC,0.9517588563841616,0.18194271481942711,-0.31052797508849395,0.3159282310150657,0.7461917643117212,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,0.7807844908206802,-0.8503817377964666
AB139,WEIRAC,1.6259213796562761,0.20468555417185563,-0.31052797508849395,0.3159282310150657,0.6813606523074881,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,0.7807844908206802,-0.8503817377964666
AB139,WEIRAC,0.8724456183521482,0.011371419676214158,-0.31052797508849395,-0.08727044410377632,1.4092034123393753,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,0.7807844908206802,-0.8503817377964666
AB139,WEIRAC,3.093216283248525,0.28428549190535496,-0.31052797508849395,-0.010665383210602654,1.690393252955166,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,0.7807844908206802,-0.8503817377964666
AB139,WEIRAC,1.094522684841786,0.17057129514321298,-0.31052797508849395,-0.010665383210602654,2.002652743953727,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,0.7807844908206802,-0.8503817377964666
AB144,PODLAE,0.5076047234048863,0.16760994263862325,-0.31052797508849395,-0.5430254117214258,-0.6887783086692887,1.7678383336855614,-0.28964013800320443,-0.4816044838973955,-0.38783951220540863,-0.37995005829230893,0.8260512289383725
AB144,LOPMEN,1.9748996269971353,0.5726673040152966,-0.31052797508849395,-0.65593631293523,-0.6887783086692887,1.4437880116347257,-0.2543720932307431,-0.4816044838973955,-0.38783951220540863,-0.37995005829230893,0.8260512289383725
AB161,LOPMEN,2.3952597885668068,0.1658073929961092,-0.31052797508849395,0.17456060372218266,-0.6887783086692887,-0.40472609705899865,-0.14753471541416593,-0.4700284591443937,-0.38783951220540863,0.0476889861177392,1.185286864667267
AB161,LOPMEN,0.2220770664896377,0,-0.31052797508849395,0.17456060372218266,-0.6887783086692887,-0.26817544102486357,-0.14753471541416593,-0.4700284591443937,-0.38783951220540863,0.0476889861177392,1.185286864667267
AB161,LOPMEN,0.2775963331120471,0.09474708171206224,-0.31052797508849395,0.17456060372218266,-0.6887783086692887,-0.268841431284884,-0.14753471541416593,-0.4700284591443937,-0.38783951220540863,0.0476889861177392,1.185286864667267
AB161,LOPMEN,0.6345059042561078,0.15396400778210126,-0.31052797508849395,-0.8126023390922312,-0.6887783086692887,-0.1769136328541179,-0.03268109011634816,-0.4816044838973955,-0.38783951220540863,0.0476889861177392,1.185286864667267
AB161,LOPMEN,0.19828309508003367,0.05921692607003891,-0.31052797508849395,-0.8126023390922312,-0.6887783086692887,-0.16819233183003998,-0.03268109011634816,-0.4816044838973955,-0.38783951220540863,0.0476889861177392,1.185286864667267
AB161,LOPMEN,0.24587103789924175,0.023686770428015532,-0.31052797508849395,-0.8126023390922312,-0.6887783086692887,-0.1686997529805317,-0.03268109011634816,-0.4816044838973955,-0.38783951220540863,0.0476889861177392,1.185286864667267
AB161,LOPMEN,0.4362228091760741,0.10659046692607008,-0.31052797508849395,-0.8126023390922312,-0.6887783086692887,-0.17181676861926712,-0.03268109011634816,-0.4816044838973955,-0.38783951220540863,0.0476889861177392,1.185286864667267
AB161,PODLAE,0.388634866356866,0.01184338521400774,-0.31052797508849395,-0.8126023390922312,-0.6887783086692887,-0.16724846808284533,-0.05335457046270556,-0.4816044838973955,-0.38783951220540863,0.0476889861177392,1.185286864667267
AB161,LOPMEN,0.3251842759312552,0.023686770428015584,-0.31052797508849395,1.2978835569067964,-0.6887783086692887,-0.3939781317969444,-0.1739685282685254,-0.4816044838973955,-0.38783951220540863,0.0476889861177392,1.185286864667267
AB161,LOPMEN,0.19828309508003367,0.05921692607003891,-0.31052797508849395,1.2978835569067964,-0.6887783086692887,-0.39238337960968445,-0.1739685282685254,-0.4816044838973955,-0.38783951220540863,0.0476889861177392,1.185286864667267
AB161,LOPMEN,1.23728651329941,0.09474708171206213,-0.31052797508849395,1.2978835569067964,-0.6887783086692887,-0.4281913049052538,-0.1739685282685254,-0.4816044838973955,-0.38783951220540863,0.0476889861177392,1.185286864667267
AB161,LOPMEN,0.29345898071844984,-0.11843385214007782,-0.31052797508849395,1.2978835569067964,-0.6887783086692887,-0.3935069550143449,-0.1739685282685254,-0.4816044838973955,-0.38783951220540863,0.0476889861177392,1.185286864667267
AC136,DACCUP,0.4203601615696714,0.04388265919102921,0.26335106306036443,1.8066143103939922,0.14311339912077725,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AC136,DACCUP,0.4758794281920808,-0.0585102122547057,0.26037486721333974,1.8066143103939922,0.14311339912077725,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AC136,WEIRAC,1.284874456118618,-0.0146275530636761,0.2739201327623775,1.8066143103939922,0.08152325600985977,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AC136,WEIRAC,2.260427283912384,-0.10239287144573478,0.2739201327623775,1.8066143103939922,-0.047507671378547264,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AC136,WEIRAC,0.4600167805856781,-0.014627553063676359,0.271568524160114,0.9395886975627441,0.6407323731756406,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AC136,WEIRAC,0.7931323803201347,-0.043882659191029336,0.271568524160114,0.9395886975627441,0.6251588253291215,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AC136,WEIRAC,0.9517588563841616,0.014627553063676359,0.271568524160114,0.9395886975627441,0.6148327839601214,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AC136,WEIRAC,0.9041709135649536,-0.014627553063676359,0.271568524160114,0.9395886975627441,0.6181277298878661,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AC136,WEIRAC,0.6820938470753158,0,0.271568524160114,0.9395886975627441,0.6312699643575024,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AC136,WEIRAC,0.6662311994689132,-0.014627553063676359,-0.18147922014380008,0.9186713816351015,0.40166104720745116,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AC136,DACCUP,1.3245310751346249,0.13164797757308802,-0.25998155914800125,1.5354528123610607,0.06781543609251214,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AC136,WEIRAC,0.9438275325809603,0,-0.1550471394543583,1.5354528123610607,0.03458201067741902,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AC136,WEIRAC,1.554539465427464,-0.10239287144573529,-0.1550471394543583,1.5354528123610607,-0.022340292369193687,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AC136,WEIRAC,0.4838107519952821,0.01462755306367649,-0.1550471394543583,1.5354528123610607,0.05908289065295551,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AC136,WEIRAC,0.19828309508003367,0.02925510612735285,-0.1550471394543583,1.5354528123610607,0.06634866885259728,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AC136,WEIRAC,0.7455444375009266,-0.014627553063676359,-0.1550471394543583,1.5354528123610607,0.04707886756149305,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AC136,WEIRAC,0.6345059042561078,0.014627553063676359,-0.1550471394543583,1.5354528123610607,0.05279573955578491,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AC136,WEIRAC,0.4758794281920808,0,-0.1550471394543583,1.5354528123610607,0.05936685679060319,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.3306061193478846,-0.25165567824830987
AC137,WEIRAC,0.9517588563841616,0.07310848678943155,-0.31052797508849395,-0.5185522340183829,1.5819698185806652,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.2695148272893066,-0.25165567824830987
AC137,WEIRAC,2.9345898071844982,0.1608386709367496,-0.31052797508849395,-0.5185522340183829,1.294483439557369,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.2695148272893066,-0.25165567824830987
AC137,WEIRAC,1.1579732752673966,0.029243394715772773,-0.31052797508849395,-0.5185522340183829,1.5657391590106646,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.2695148272893066,-0.25165567824830987
AC137,WEIRAC,1.7448912367042964,0.058486789431545026,-0.31052797508849395,-0.4669381629577575,4.155378912011178,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.2695148272893066,-0.25165567824830987
AC137,WEIRAC,1.7448912367042964,0.029243394715772513,-0.31052797508849395,-0.4669381629577575,4.155378912011178,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.2695148272893066,-0.25165567824830987
AC137,WEIRAC,0.3807035425536646,0.014621697357886387,-0.31052797508849395,-0.4669381629577575,4.2635582763169575,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.2695148272893066,-0.25165567824830987
AC137,WEIRAC,4.663618396282391,0.2924339471577262,-0.31052797508849395,-0.4669381629577575,3.457563810914827,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.2695148272893066,-0.25165567824830987
AC137,WEIRAC,0.24587103789924175,-0.014621697357886322,-0.31052797508849395,-0.4669381629577575,4.266710065762086,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.2695148272893066,-0.25165567824830987
AC137,WEIRAC,0.4758794281920808,-0.029243394715772645,-0.31052797508849395,-0.4669381629577575,4.26051678776827,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.2695148272893066,-0.25165567824830987
AC137,WEIRAC,0.388634866356866,0.1315952762209767,-0.31052797508849395,-0.4669381629577575,4.263330634041323,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.2695148272893066,-0.25165567824830987
AC137,WEIRAC,0.5631239900272956,-0.029243394715772513,-0.31052797508849395,-0.4669381629577575,4.2571350092199225,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.2695148272893066,-0.25165567824830987
AC137,WEIRAC,3.5532330638342033,0.1608386709367496,-0.31052797508849395,-0.4669381629577575,3.7979476836784105,-0.6005770695108774,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,1.2695148272893066,-0.25165567824830987
AC160,FUSCLI,0.9676215039905642,0.08831606217616594,-0.31052797508849395,4.685577650020318,-0.6887783086692887,0.40061771677930513,-0.2950216145615024,-0.4394366667631632,-0.38783951220540863,-0.37995005829230893,0.945796440848004
AC160,LOPMEN,0.2617336855056444,-0.012616580310880783,-0.31052797508849395,4.685577650020318,-0.6887783086692887,0.3989731285861933,-0.2950216145615024,-0.41182930377266813,-0.38783951220540863,-0.37995005829230893,0.945796440848004
AC160,LOPMEN,3.6404776256694182,0.11354922279792729,-0.31052797508849395,1.1108239251230094,-0.6887783086692887,0.19405200306927342,-0.2950216145615024,-0.010663751841247678,-0.38783951220540863,-0.37995005829230893,0.945796440848004
AC160,LOPMEN,1.1103853324481885,0.05046632124352336,-0.31052797508849395,1.1108239251230094,-0.6887783086692887,0.48261908895357525,-0.2950216145615024,-0.010663751841247678,-0.38783951220540863,-0.37995005829230893,0.945796440848004
AC160,LOPMEN,0.9121022373681549,0,-0.31052797508849395,1.1108239251230094,-0.6887783086692887,0.4922464991749601,-0.2950216145615024,-0.010663751841247678,-0.38783951220540863,-0.37995005829230893,0.945796440848004
AC160,LOPMEN,0.8248576755329401,0.07569948186528493,-0.31052797508849395,1.1108239251230094,-0.6887783086692887,0.4958845276021468,-0.2950216145615024,-0.010663751841247678,-0.38783951220540863,-0.37995005829230893,0.945796440848004
AC160,LOPMEN,0.40449751396326866,-0.1135492227979274,-0.31052797508849395,1.1108239251230094,-0.6887783086692887,0.5082906726952724,-0.2950216145615024,-0.010663751841247678,-0.38783951220540863,-0.37995005829230893,0.945796440848004
AC160,LOPMEN,1.919380360374726,0.050466321243523585,-0.31052797508849395,1.1083053262525993,-0.6887783086692887,0.15527808033451984,-0.2950216145615024,0.08159202754744102,-0.38783951220540863,-0.37995005829230893,0.945796440848004
AC161,LOPMEN,0.618643256649705,0.0633674531575296,-0.31052797508849395,0.4351528351876793,-0.6887783086692887,0.04273327730103299,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.618643256649705,0.07604094378903546,-0.31052797508849395,0.4351528351876793,-0.6887783086692887,0.04273327730103299,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.4838107519952821,0.012673490631505966,-0.31052797508849395,0.4351528351876793,-0.6887783086692887,0.04630183735642622,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.3410469235376579,0.17742886884108264,-0.31052797508849395,0.4351528351876793,-0.6887783086692887,0.04912889805202353,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.777269732713732,0.07604094378903535,-0.31052797508849395,0.4351528351876793,-0.6887783086692887,0.037417436676832956,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.5155360472080875,0.012673490631505854,-0.31052797508849395,0.4351528351876793,-0.6887783086692887,0.045540705630688565,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.7376131136977253,0.025346981263011707,-0.31052797508849395,0.4351528351876793,-0.6887783086692887,0.03885966048254638,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.801063704123336,0.038020471894517786,-0.31052797508849395,1.4061800310424775,-0.6887783086692887,0.10988200954944911,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.2775963331120471,0.038020471894517675,-0.31052797508849395,1.4061800310424775,-0.6887783086692887,0.12343740314115874,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.40449751396326866,0.012673490631505966,-0.31052797508849395,1.4061800310424775,-0.6887783086692887,0.12135939271533533,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.4520854567824768,0.012673490631505854,-0.31052797508849395,1.4061800310424775,-0.6887783086692887,0.12038079478224377,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.24587103789924175,0,-0.31052797508849395,1.4061800310424775,-0.6887783086692887,0.12383609118797392,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.5393300186176916,0.02534698126301182,-0.31052797508849395,1.4061800310424775,-0.6887783086692887,0.11830429453841569,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.23000839029283904,0,-0.31052797508849395,1.4061800310424775,-0.6887783086692887,0.12401731302743527,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.5789866376336983,0.02534698126301182,-0.31052797508849395,1.4061800310424775,-0.6887783086692887,0.11723961623158038,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.5313986948144902,0.038020471894517675,-0.31052797508849395,1.4061800310424775,-0.6887783086692887,0.11850816910780983,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.40449751396326866,0,-0.31052797508849395,1.4061800310424775,-0.6887783086692887,0.12135939271533533,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.2617336855056444,0.03802047189451773,-0.31052797508849395,2.536134584505914,-0.6887783086692887,0.03846701316371354,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.7614070851073292,0.0633674531575295,-0.31052797508849395,2.536134584505914,-0.6887783086692887,0.026193764086192825,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.2617336855056444,0.01267349063150591,-0.31052797508849395,2.536134584505914,-0.6887783086692887,0.03846701316371354,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.6741625232721145,0.012673490631505854,-0.31052797508849395,2.536134584505914,-0.6887783086692887,0.029200536439255843,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.5155360472080875,0.02534698126301182,-0.31052797508849395,2.536134584505914,-0.6887783086692887,0.03373108242578988,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.3331155997344566,0.02534698126301182,-0.31052797508849395,2.536134584505914,-0.6887783086692887,0.03744764031674341,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.3489782473408593,-0.038020471894517786,-0.31052797508849395,2.536134584505914,-0.6887783086692887,0.03718788901351529,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.2379397140960404,0.038020471894517675,-0.31052797508849395,2.536134584505914,-0.6887783086692887,0.03875243756086518,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.3251842759312552,-0.012673490631505854,-0.31052797508849395,2.536134584505914,-0.6887783086692887,0.037572985422370773,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.2617336855056444,0.02534698126301182,-0.31052797508849395,2.536134584505914,-0.6887783086692887,0.03846701316371354,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.2220770664896377,-0.012673490631505854,-0.31052797508849395,2.536134584505914,-0.6887783086692887,0.03892761867234443,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,1.2452178371026115,0.2281228313671063,-0.31052797508849395,2.2982670954833897,-0.6887783086692887,-0.010511209314710203,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
AC161,LOPMEN,0.3172529521280539,-0.01267349063150591,-0.31052797508849395,2.2982670954833897,-0.6887783086692887,0.024296975499830613,-0.2950216145615024,-0.4816044838973955,-0.38783951220540863,-0.7464978106437795,0.706306017028741
